Date_Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,dayOfWeek,Time,Hour,Min,Temperature,Dew Point,Humidity,Wind,Wind Speed,Condition,anHourAgo_Temp,anHourAgo_DewPoint,anHourAgo_Humid,anHourAgo_Wind,anHourAgo_WindSpeed,anHourAgo_Condition,halfHourAgo_Temp,halfHourAgo_DewPoint,halfHourAgo_Humid,halfHourAgo_Wind,halfHourAgo_WindSpeed,halfHourAgo_Condition,DaySession
2015-11-27 20:42:26,chinese,female,thin,46.0,no,no_kids,big,black,casual,white,short_sleeve,blue_jeans,long,clothes,6,9,no,Friday,20:42,20,42,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,WNW,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,Evening
2015-11-27 20:44:46,foreigner ,female,thin,41.0,yes,young,big,pink,casual,white,short_sleeve,blue_jeans,long,clothes,3,10,no,Friday,20:44,20,44,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,WNW,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,Evening
2015-11-27 21:03:10,chinese,female,moderate,28.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,5,7,yes,Friday,21:03,21,03,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:10:54,foreigner ,male,thin,36.0,yes,young,big,white,traditional,blue,long sleeve,blue,long,clothes,3,8,no,Friday,21:10,21,10,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:15:59,chinese,male,moderate,44.0,no,no_kids,big,red,casual,yellow,short_sleeve,blue_jeans,long,clothes,6,8,no,Friday,21:15,21,15,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:15:59,chinese,male,fat,31.0,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,3,8,yes,Friday,21:15,21,15,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:15:59,malay,female,fat,51.0,yes,toddler,big,pink,casual,red,short_sleeve,black,long,blankets,5,10,yes,Friday,21:15,21,15,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:15:59,malay,female,fat,29.0,yes,young,big,pink,traditional,grey,long sleeve,grey,long,blankets,6,9,yes,Friday,21:15,21,15,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:27:10,indian,female,fat,52.0,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,4,10,no,Friday,21:27,21,27,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:27:10,indian,female,moderate,32.0,yes,toddler,big,pink,casual,black,short_sleeve,black,long,clothes,3,10,no,Friday,21:27,21,27,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:27:10,indian,female,thin,32.0,no,no_kids,big,white,casual,white,short_sleeve,blue_jeans,long,clothes,3,8,yes,Friday,21:27,21,27,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:27:10,malay,female,fat,49.0,yes,young,big,red,casual,red,long sleeve,black,long,blankets,3,7,no,Friday,21:27,21,27,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:46:58,malay,female,fat,28.0,yes,toddler,big,red,traditional,white,long sleeve,white,long,blankets,6,7,yes,Friday,21:46,21,46,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 21:46:58,malay,female,moderate,48.0,yes,young,big,red,casual,black,unknown,grey,long,blankets,5,8,no,Friday,21:46,21,46,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,Evening
2015-11-27 22:01:50,chinese,male,fat,35.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,blankets,3,7,yes,Friday,22:01,22,01,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,N,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,Evening
2015-11-27 22:32:42,indian,female,fat,34.0,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,3,10,no,Friday,22:32,22,32,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:32:42,indian,female,moderate,44.0,yes,toddler,big,pink,casual,black,short_sleeve,black,long,clothes,3,7,no,Friday,22:32,22,32,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:32:42,chinese,male,moderate,38.0,no,no_kids,big,red,casual,yellow,short_sleeve,blue_jeans,long,clothes,5,8,no,Friday,22:32,22,32,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:32:42,chinese,male,fat,49.0,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,3,9,yes,Friday,22:32,22,32,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:44:34,chinese,male,moderate,52.0,no,no_kids,big,unknown,unknown,green,unknown,black,long,clothes,4,8,no,Friday,22:44,22,44,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:49:09,chinese,male,thin,50.0,no,no_kids,big,white,formal,white,short_sleeve,blue,long,clothes,6,9,no,Friday,22:49,22,49,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:49:09,chinese,female,moderate,38.0,no,no_kids,big,white,casual,brown,short_sleeve,blue_jeans,short,clothes,4,10,no,Friday,22:49,22,49,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:49:09,indian,male,thin,52.0,no,no_kids,big,red,casual,red,short_sleeve,red,long,clothes,6,8,no,Friday,22:49,22,49,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:49:09,indian,male,thin,52.0,no,no_kids,big,red,casual,red,short_sleeve,green,short,clothes,5,7,no,Friday,22:49,22,49,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:49:09,indian,male,thin,50.0,no,no_kids,big,grey,casual,white,short_sleeve,red,short,clothes,6,10,no,Friday,22:49,22,49,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:58:50,foreigner ,female,fat,51.0,no,no_kids,unknown,unknown,casual,black,long sleeve,black,long,blankets,5,9,no,Friday,22:58,22,58,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 22:58:50,indian,female,moderate,52.0,no,no_kids,big,blue,casual,white,short_sleeve,white,long,clothes,5,7,yes,Friday,22:58,22,58,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,Evening
2015-11-27 23:17:24,foreigner ,male,moderate,32.0,no,no_kids,big,blue,casual,red,short_sleeve,black,short,clothes,3,9,no,Friday,23:17,23,17,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-27 23:17:24,chinese,male,thin,29.0,no,no_kids,big,purple,casual,grey,short_sleeve,brown,short,blankets,5,9,yes,Friday,23:17,23,17,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-27 23:23:43,foreigner ,female,moderate,47.0,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,5,8,no,Friday,23:23,23,23,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-27 23:23:43,indian,male,moderate,29.0,no,no_kids,big,purple,casual,green,short_sleeve,black,short,blankets,5,9,no,Friday,23:23,23,23,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-27 23:48:28,indian,male,fat,40.0,yes,toddler,big,blue,formal,black,short_sleeve,black,long,clothes,6,7,no,Friday,23:48,23,48,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:50:39,chinese,female,moderate,31.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,3,7,no,Friday,23:50,23,50,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:50:39,indian,female,fat,44.0,yes,young,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,no,Friday,23:50,23,50,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:50:39,chinese,male,thin,54.0,no,no_kids,big,white,casual,grey,short_sleeve,black,long,clothes,6,8,no,Friday,23:50,23,50,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:50:39,foreigner ,female,moderate,28.0,no,no_kids,big,red,casual,white,short_sleeve,purple,short,clothes,4,8,no,Friday,23:50,23,50,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:56:22,foreigner ,female,thin,34.0,no,no_kids,big,red,casual,brown,short_sleeve,pink,long,clothes,5,10,no,Friday,23:56,23,56,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:56:22,indian,female,thin,36.0,no,no_kids,big,blue,casual,white,short_sleeve,black,long,clothes,6,10,no,Friday,23:56,23,56,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-27 23:56:22,chinese,male,thin,43.0,no,no_kids,big,green,casual,orange,short_sleeve,black,long,clothes,5,9,no,Friday,23:56,23,56,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Evening
2015-11-28 00:04:53,chinese,female,moderate,29.0,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,3,7,no,Saturday,00:04,00,04,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:12:04,chinese,male,fat,55.0,no,no_kids,big,white,unknown,brown,short_sleeve,white,short,clothes,4,9,no,Saturday,00:12,00,12,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:12:04,indian,female,thin,39.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,blankets,6,7,no,Saturday,00:12,00,12,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:12:04,indian,female,moderate,30.0,no,no_kids,big,green,casual,red,short_sleeve,red,short,clothes,3,9,no,Saturday,00:12,00,12,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:12:04,indian,female,moderate,46.0,no,no_kids,big,blue,formal,green,short_sleeve,black,long,clothes,4,9,no,Saturday,00:12,00,12,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:21:35,indian,female,fat,43.0,no,no_kids,big,white,casual,blue,short_sleeve,black,short,clothes,3,9,no,Saturday,00:21,00,21,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:21:35,indian,female,thin,29.0,no,no_kids,big,white,casual,black,short_sleeve,brown,short,clothes,6,9,no,Saturday,00:21,00,21,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:26:07,chinese,male,thin,42.0,no,no_kids,big,purple,casual,red,short_sleeve,white,short,blankets,6,8,no,Saturday,00:26,00,26,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:47:29,chinese,male,thin,55.0,yes,toddler,big,yellow,casual,black,short_sleeve,black,long,clothes,4,9,no,Saturday,00:47,00,47,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:47:29,indian,male,thin,40.0,no,no_kids,big,blue,casual,black,short_sleeve,grey,long,clothes,6,10,no,Saturday,00:47,00,47,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:47:29,malay,female,fat,36.0,no,no_kids,big,yellow,casual,purple,long sleeve,green,long,clothes,3,9,no,Saturday,00:47,00,47,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:53:14,indian,male,thin,37.0,yes,young,big,orange,formal,red,short_sleeve,grey,long,clothes,6,9,no,Saturday,00:53,00,53,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:53:14,indian,male,moderate,38.0,no,no_kids,big,white,casual,purple,short_sleeve,blue_jeans,long,blankets,6,8,yes,Saturday,00:53,00,53,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 00:53:14,chinese,female,thin,36.0,yes,baby,big,white,casual,red,short_sleeve,black,long,blankets,3,8,no,Saturday,00:53,00,53,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,11 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,Night
2015-11-28 01:07:40,malay,male,thin,48.0,no,no_kids,small,white,casual,black,short_sleeve,black,long,clothes,4,9,no,Saturday,01:07,01,07,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Night
2015-11-28 01:07:40,chinese,male,moderate,35.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,clothes,3,10,yes,Saturday,01:07,01,07,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,27 °C,23 °C,79 %,NE,11 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Night
2015-11-28 01:46:27,chinese,female,moderate,44.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Saturday,01:46,01,46,26 °C,24 °C,89 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-28 01:46:27,indian,female,fat,53.0,no,no_kids,big,blue,traditional,red,short_sleeve,white,long,clothes,5,10,no,Saturday,01:46,01,46,26 °C,24 °C,89 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-28 01:46:27,indian,male,thin,41.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,blankets,4,7,yes,Saturday,01:46,01,46,26 °C,24 °C,89 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-28 01:54:34,chinese,female,thin,46.0,no,no_kids,big,grey,casual,black,short_sleeve,white,short,clothes,5,9,yes,Saturday,01:54,01,54,26 °C,24 °C,89 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-28 01:54:34,indian,male,fat,29.0,no,no_kids,big,white,casual,white,short_sleeve,white,long,clothes,3,7,yes,Saturday,01:54,01,54,26 °C,24 °C,89 %,NE,7 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-28 03:15:41,foreigner ,male,fat,42.0,no,no_kids,big,red,casual,red,short_sleeve,black,long,blankets,6,7,no,Saturday,03:15,03,15,26 °C,24 °C,89 %,N,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,N,2 km/h,Mostly Cloudy,Night
2015-11-28 04:34:53,chinese,female,moderate,39.0,no,no_kids,big,pink,casual,pink,short_sleeve,pink,long,clothes,5,10,yes,Saturday,04:34,04,34,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 04:36:53,chinese,female,moderate,37.0,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,6,7,no,Saturday,04:36,04,36,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 04:36:53,indian,female,moderate,49.0,no,no_kids,big,green,casual,red,short_sleeve,red,short,clothes,3,9,no,Saturday,04:36,04,36,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 04:36:53,indian,female,moderate,43.0,no,no_kids,big,blue,formal,green,short_sleeve,black,long,clothes,4,10,no,Saturday,04:36,04,36,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 04:39:27,chinese,male,thin,42.0,no,no_kids,big,red,casual,black,long sleeve,blue_jeans,long,clothes,4,8,no,Saturday,04:39,04,39,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 04:39:27,indian,male,thin,54.0,no,no_kids,big,white,casual,blue,short_sleeve,blue_jeans,long,blankets,5,7,no,Saturday,04:39,04,39,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNW,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 05:18:18,indian,male,moderate,49.0,no,no_kids,big,green,casual,blue,short_sleeve,black,short,clothes,6,10,no,Saturday,05:18,05,18,25 °C,23 °C,89 %,ENE,7 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,Night
2015-11-28 05:40:34,chinese,female,thin,51.0,no,no_kids,big,red,casual,black,long sleeve,blue_jeans,long,clothes,4,8,no,Saturday,05:40,05,40,25 °C,23 °C,89 %,NE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,NNE,4 km/h,Mostly Cloudy,25 °C,23 °C,89 %,ENE,7 km/h,Mostly Cloudy,Night
2015-11-28 08:13:33,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,6,10,no,Saturday,08:13,08,13,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,25 °C,23 °C,89 %,NE,7 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-28 08:23:27,indian,male,fat,38.0,yes,young,big,red,casual,brown,short_sleeve,blue_jeans,long,clothes,3,10,no,Saturday,08:23,08,23,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,25 °C,23 °C,89 %,NE,7 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-28 08:31:26,indian,male,fat,28.0,no,no_kids,big,yellow,casual,yellow,short_sleeve,blue_jeans,long,clothes,3,7,no,Saturday,08:31,08,31,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,Morning
2015-11-28 08:31:26,indian,male,fat,30.0,no,no_kids,big,red,casual,orange,short_sleeve,grey,long,clothes,4,7,yes,Saturday,08:31,08,31,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,Morning
2015-11-28 08:38:07,chinese,male,moderate,55.0,no,no_kids,big,blue,casual,white,short_sleeve,blue,short,blankets,4,8,yes,Saturday,08:38,08,38,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,Morning
2015-11-28 08:59:43,indian,male,fat,37.0,yes,young,big,blue,casual,red,short_sleeve,blue_jeans,long,clothes,4,10,no,Saturday,08:59,08,59,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,25 °C,23 °C,89 %,CALM,0 km/h,Mostly Cloudy,25 °C,23 °C,89 %,E,2 km/h,Mostly Cloudy,Morning
